"Class","Ticket","Date","Tree","FixVersion","AffectedVersion"
"BookKeeperAdmin.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"Value.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"EntryLogger.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"TestClient.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"BenchReadThroughputLatency.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"Journal.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"Bookie.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"MetastoreTable.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"BenchBookie.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"LedgerLayout.java","BOOKKEEPER-940","2016-07-14 23:02","tree 942bcd0bf39497232f54b6fec22a012fc4311c4f ------","4.5.0","4.5.0"
"DNSToSwitchMapping.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"TestRackawareEnsemblePlacementPolicyUsingScript.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"StaticDNSResolver.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"RackawareEnsemblePlacementPolicyImpl.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"NetUtils.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"RegionAwareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"RackawareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"TestRackawareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"TestRegionAwareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"NetworkTopologyImpl.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"CachedDNSToSwitchMapping.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"BookKeeperServerStats.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"ScriptBasedMapping.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.6.0","4.5.0"
"DNSToSwitchMapping.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"TestRackawareEnsemblePlacementPolicyUsingScript.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"StaticDNSResolver.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"RackawareEnsemblePlacementPolicyImpl.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"NetUtils.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"RegionAwareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"RackawareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"TestRackawareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"TestRegionAwareEnsemblePlacementPolicy.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"NetworkTopologyImpl.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"CachedDNSToSwitchMapping.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"BookKeeperServerStats.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
"ScriptBasedMapping.java","BOOKKEEPER-1105","2017-08-16 03:41","tree b52e8195c9ca5ee805a84f6a458b2d7c51bf2cac ------","4.5.1","4.5.0"
