"2016-07-14 23:02","Bookie.java","73274","57134","130408"
"2017-06-05 20:30","Bookie.java","75970","92718","168688"
"2016-11-30 00:02","Bookie.java","74444","66724","141168"
"2012-12-24 05:50","Bookie.java","2883","16451","19334"
"2017-03-22 22:54","Bookie.java","74553","79692","154245"
"2012-12-24 06:23","Bookie.java","2948","16738","19686"
"2012-12-08 11:18","Bookie.java","14447","93592","108039"
"2012-09-14 15:42","Bookie.java","12164","72008","84172"
"2012-10-25 15:35","Bookie.java","14270","83358","97628"
"2012-10-26 16:25","Bookie.java","14292","84329","98621"
"2011-11-28 19:25","Bookie.java","8040","19932","27972"
"2012-02-01 12:06","Bookie.java","8582","22121","30703"
"2011-09-05 19:38","Bookie.java","4889","10408","15297"
"2011-11-16 17:05","Bookie.java","7051","14268","21319"
"2011-11-11 11:24","Bookie.java","6609","12821","19430"
"2017-01-31 04:01","Bookie.java","36122","111010","147132"
"2017-03-28 22:37","Bookie.java","36108","115803","151911"
"2016-01-26 22:11","Bookie.java","16594","168606","185200"
"2015-03-18 07:38","Bookie.java","16568","165328","181896"
"2015-04-21 09:17","Bookie.java","16568","165430","181998"
"2012-02-01 12:58","Bookie.java","8582","23909","32491"
"2012-10-18 16:40","Bookie.java","14203","82154","96357"
"2012-12-03 17:59","Bookie.java","14393","93493","107886"
"2012-07-04 16:17","Bookie.java","10465","46811","57276"
"2012-07-23 23:39","Bookie.java","11567","51309","62876"
"2013-06-21 19:26","Bookie.java","16026","139580","155606"
"2012-09-07 07:04","Bookie.java","11963","71146","83109"
"2014-09-23 17:53","Bookie.java","16568","162271","178839"
"2017-07-04 06:27","Bookie.java","36309","129971","166280"
"2017-06-05 22:25","Bookie.java","36298","124174","160472"
"2014-02-06 09:25","Bookie.java","16330","147739","164069"
"2014-04-29 22:07","Bookie.java","16366","151280","167646"
"2013-12-06 07:39","Bookie.java","16163","145317","161480"
"2012-07-05 14:45","Bookie.java","10469","47297","57766"
"2012-05-10 14:47","Bookie.java","10034","37143","47177"
"2014-08-02 20:02","Bookie.java","16563","160174","176737"
"2012-04-17 13:16","Bookie.java","9826","35708","45534"
"2012-04-16 16:11","Bookie.java","9677","35147","44824"
"2013-10-02 07:01","Bookie.java","16068","141467","157535"
"2012-06-19 12:39","Bookie.java","10423","41182","51605"
"2017-06-28 23:24","Bookie.java","36297","126126","162423"
"2017-07-07 08:19","Bookie.java","36312","131937","168249"
"2013-09-11 00:34","Bookie.java","16052","141250","157302"
"2014-01-21 17:26","Bookie.java","16184","147075","163259"
"2013-10-12 05:42","Bookie.java","16090","142222","158312"
"2013-10-22 16:21","Bookie.java","16153","143052","159205"
"2017-05-16 00:31","Bookie.java","36286","119938","156224"
"2013-07-24 16:55","Bookie.java","16042","140654","156696"
"2014-02-05 22:43","Bookie.java","16331","147732","164063"
"2014-08-18 23:03","Bookie.java","16563","161642","178205"
"2014-05-09 14:04","Bookie.java","16366","151921","168287"
"2013-06-15 19:05","Bookie.java","16026","139453","155479"
"2017-06-01 23:58","Bookie.java","36292","122719","159011"
"2012-03-29 15:18","Bookie.java","9702","34022","43724"
"2012-04-17 12:18","Bookie.java","9700","35359","45059"
"2012-03-08 19:24","Bookie.java","8982","28401","37383"
"2012-02-15 16:11","Bookie.java","8734","26271","35005"
"2012-02-17 12:50","Bookie.java","8740","26518","35258"
"2012-03-20 14:09","Bookie.java","9693","33298","42991"
"2012-03-08 12:13","Bookie.java","8949","28324","37273"
"2012-03-13 07:31","Bookie.java","9045","30721","39766"
"2012-02-09 18:14","Bookie.java","8635","25913","34548"
"2012-04-02 12:38","Bookie.java","9677","34973","44650"
"2017-08-02 00:49","Bookie.java","36893","148761","185654"
"2011-11-16 19:01","Bookie.java","7051","14606","21657"
"2011-11-18 11:18","Bookie.java","7819","16967","24786"
"2013-12-02 18:45","Bookie.java","16161","145163","161324"
"2013-05-04 14:22","Bookie.java","15935","134833","150768"
"2012-12-18 13:04","Bookie.java","14603","98100","112703"
"2016-11-18 00:18","Bookie.java","36116","97903","134019"
"2017-03-28 22:35","Bookie.java","36108","115588","151696"
"2016-07-14 23:02","Bookie.java","36112","90009","126121"
"2017-06-05 20:30","Bookie.java","36292","123077","159369"
