"Date","Class","LinesAdded","LinesDeleted","LinesTouched","Index","Sum"
"2017-07-07 05:11","BookieShell.java","68758","104917","173675","","347350"
"2013-02-26 04:12","BookieShell.java","8537","66761","75298","4","150596"
"2017-01-11 07:37","BookieShell.java","67190","76581","143771","","287542"
"2016-12-21 01:42","BookieShell.java","67187","76220","143407","","286814"
"2017-01-11 07:34","BookieShell.java","67190","76457","143647","","287294"
"2016-11-30 00:02","BookieShell.java","67167","70301","137468","","274936"
"2017-01-30 23:25","BookieShell.java","67191","76757","143948","","287896"
"2017-03-28 22:35","BookieShell.java","67272","87569","154841","","309682"
"2017-01-30 21:31","BookieShell.java","67190","76648","143838","","287676"
"2017-03-22 22:54","BookieShell.java","67274","83267","150541","","301082"
"2017-06-21 19:58","BookieClientTest.java","3810","12887","16697","","33394"
"2017-05-15 19:52","BookieClientTest.java","2005","5759","7764","","15528"
"2016-02-09 08:12","BenchReadThroughputLatency.java","7186","41778","48964","","97928"
"2016-07-14 23:02","BenchReadThroughputLatency.java","110113","46631","156744","","313488"
"2013-10-29 05:14","BenchReadThroughputLatency.java","3763","13419","17182","6","34364"
"2013-10-14 16:43","BenchReadThroughputLatency.java","3517","12304","15821","6","31642"
"2012-07-27 15:51","TestBKStats.java","34","171","205","2","410"
"2013-01-07 12:25","ReadOnlyLedgerHandle.java","8898","58034","66932","2","133864"
"2015-10-06 10:05","ReadOnlyLedgerHandle.java","13863","127622","141485","","282970"
"2017-01-31 04:01","ReadOnlyLedgerHandle.java","51519","90113","141632","","283264"
"2014-01-17 18:13","ReadOnlyLedgerHandle.java","12152","105560","117712","6","235424"
"2017-06-30 00:12","ReadOnlyLedgerHandle.java","52827","108234","161061","","322122"
"2014-02-05 22:43","ReadOnlyLedgerHandle.java","12641","107748","120389","7","240778"
"2017-03-23 15:55","ReadOnlyLedgerHandle.java","51569","90529","142098","","284196"
"2016-02-23 19:16","LedgerMetadataImpl.java","13955","130303","144258","","288516"
"2012-09-12 11:59","LedgerMetadataImpl.java","3525","27269","30794","2","61588"
"2013-08-13 14:32","LedgerMetadataImpl.java","11051","99914","110965","5","221930"
"2017-06-01 23:58","LedgerMetadataImpl.java","52494","102957","155451","","310902"
"2013-03-25 18:02","LedgerMetadataImpl.java","10596","92807","103403","4","206806"
"2013-04-26 18:38","LedgerMetadataImpl.java","10629","93203","103832","5","207664"
"2017-07-28 20:12","LedgerMetadataImpl.java","53155","115447","168602","","337204"
"2016-07-11 23:01","LedgerMetadataImpl.java","50734","68633","119367","","238734"
"2012-07-18 17:00","LedgerMetadataImpl.java","1835","5545","7380","2","14760"
"2016-05-04 15:55","CompactionTest.java","105047","4956","110003","","220006"
"2017-03-22 22:54","CompactionTest.java","110842","32992","143834","","287668"
"2017-06-21 21:07","CompactionTest.java","113686","50255","163941","","327882"
"2017-11-08 12:27","CompactionTest.java","132573","99446","232019","","464038"
"2017-05-16 00:31","CompactionTest.java","112289","42915","155204","","310408"
"2017-07-07 08:19","CompactionTest.java","114263","56862","171125","","342250"
"2013-07-04 14:01","JournalChannel.java","4455","44717","49172","5","98344"
"2013-10-12 05:42","JournalChannel.java","5654","48289","53943","6","107886"
"2013-07-20 19:59","JournalChannel.java","4487","44986","49473","5","98946"
"2014-04-29 22:07","JournalChannel.java","7141","58558","65699","7","131398"
"2014-03-07 13:30","JournalChannel.java","6994","56099","63093","7","126186"
"2016-10-13 07:50","Node.java","112110","50442","162552","","325104"
"2015-04-21 09:17","CodahaleOpStatsTest.java","578","3316","3894","","7788"
"2017-03-22 22:54","Cookie.java","46132","99632","145764","","291528"
"2016-11-30 00:02","Cookie.java","46090","86731","132821","","265642"
"2014-02-05 22:43","Cookie.java","20024","129749","149773","7","299546"
"2014-05-09 14:04","Cookie.java","20124","134003","154127","7","308254"
"2012-09-07 07:04","Cookie.java","13103","50610","63713","2","127426"
"2014-09-23 17:53","Cookie.java","20598","144625","165223","","330446"
"2014-09-18 06:57","Cookie.java","20581","144552","165133","","330266"
"2014-12-06 08:03","Cookie.java","20624","145570","166194","","332388"
"2012-12-08 11:18","Cookie.java","16620","74089","90709","2","181418"
"2013-02-08 19:08","Cookie.java","17954","113657","131611","4","263222"
"2012-12-08 11:18","Bookie.java","5137","25099","30236","2","60472"
"2012-09-14 15:42","Bookie.java","623","1284","1907","2","3814"
"2012-10-25 15:35","Bookie.java","4206","14111","18317","2","36634"
"2012-10-26 16:25","Bookie.java","4463","15317","19780","2","39560"
"2017-01-31 04:01","Bookie.java","67202","82907","150109","","300218"
"2017-03-28 22:37","Bookie.java","67290","87802","155092","","310184"
"2016-01-26 22:11","Bookie.java","12736","105565","118301","","236602"
"2015-03-18 07:38","Bookie.java","12307","101884","114191","","228382"
"2015-04-21 09:17","Bookie.java","12308","101987","114295","","228590"
"2012-10-18 16:40","Bookie.java","4027","12795","16822","2","33644"
"2012-12-03 17:59","Bookie.java","4967","24884","29851","2","59702"
"2013-06-21 19:26","Bookie.java","9262","73633","82895","5","165790"
"2014-09-23 17:53","Bookie.java","12034","98554","110588","","221176"
"2017-07-04 06:27","Bookie.java","68767","103246","172013","","344026"
"2017-06-05 22:25","Bookie.java","68565","97258","165823","","331646"
"2014-02-06 09:25","Bookie.java","11188","83414","94602","7","189204"
"2014-04-29 22:07","Bookie.java","11339","87070","98409","7","196818"
"2013-12-06 07:39","Bookie.java","10456","80427","90883","6","181766"
"2014-08-02 20:02","Bookie.java","11918","96346","108264","","216528"
"2013-10-02 07:01","Bookie.java","9442","75658","85100","5","170200"
"2017-06-28 23:24","Bookie.java","68608","99254","167862","","335724"
"2017-07-07 08:19","Bookie.java","68758","105200","173958","","347916"
"2013-09-11 00:34","Bookie.java","9413","75428","84841","5","169682"
"2014-01-21 17:26","Bookie.java","10613","82321","92934","6","185868"
"2013-10-12 05:42","Bookie.java","10205","77154","87359","6","174718"
"2013-10-22 16:21","Bookie.java","10406","78122","88528","6","177056"
"2017-05-16 00:31","Bookie.java","67915","92384","160299","","320598"
"2013-07-24 16:55","Bookie.java","9317","74746","84063","5","168126"
"2014-02-05 22:43","Bookie.java","11186","83404","94590","7","189180"
"2014-08-18 23:03","Bookie.java","11926","97822","109748","","219496"
"2014-05-09 14:04","Bookie.java","11353","87725","99078","7","198156"
"2013-06-15 19:05","Bookie.java","9258","73502","82760","5","165520"
"2017-06-01 23:58","Bookie.java","68549","95793","164342","","328684"
"2017-08-02 00:49","Bookie.java","70174","122859","193033","","386066"
"2013-12-02 18:45","Bookie.java","10446","80265","90711","6","181422"
"2013-05-04 14:22","Bookie.java","9042","68757","77799","5","155598"
"2012-12-18 13:04","Bookie.java","5693","30007","35700","2","71400"
"2016-11-18 00:18","Bookie.java","67150","69754","136904","","273808"
"2017-03-28 22:35","Bookie.java","67272","87569","154841","","309682"
"2016-07-14 23:02","Bookie.java","66134","60848","126982","","253964"
"2017-06-05 20:30","Bookie.java","68550","96152","164702","","329404"
"2016-11-30 00:02","Bookie.java","67167","70301","137468","","274936"
"2012-12-24 05:50","Bookie.java","6295","30717","37012","2","74024"
"2017-03-22 22:54","Bookie.java","67274","83267","150541","","301082"
"2012-12-24 06:23","Bookie.java","6359","31003","37362","2","74724"
"2017-01-31 04:01","Bookie.java","112273","41458","153731","","307462"
"2017-03-28 22:37","Bookie.java","112492","46484","158976","","317952"
"2016-01-26 22:11","Bookie.java","1739","8048","9787","","19574"
"2015-03-18 07:38","Bookie.java","530","3587","4117","","8234"
"2015-04-21 09:17","Bookie.java","610","3769","4379","","8758"
"2017-07-04 06:27","Bookie.java","115595","63554","179149","","358298"
"2017-06-05 22:25","Bookie.java","115041","57214","172255","","344510"
"2017-06-28 23:24","Bookie.java","115146","59272","174418","","348836"
"2017-07-07 08:19","Bookie.java","115643","65565","181208","","362416"
"2017-05-16 00:31","Bookie.java","113813","51762","165575","","331150"
"2017-06-01 23:58","Bookie.java","114686","55410","170096","","340192"
"2017-08-02 00:49","Bookie.java","119395","85560","204955","","409910"
"2016-11-18 00:18","Bookie.java","112197","28281","140478","","280956"
"2017-03-28 22:35","Bookie.java","112452","46229","158681","","317362"
"2016-07-14 23:02","Bookie.java","107120","15314","122434","","244868"
"2017-06-05 20:30","Bookie.java","114804","55886","170690","","341380"
"2016-11-30 00:02","Bookie.java","112225","28839","141064","","282128"
"2017-03-22 22:54","Bookie.java","112395","41868","154263","","308526"
"2013-05-04 14:22","LedgerDeleteTest.java","6424","48913","55337","5","110674"
"2013-05-31 12:02","LedgerDeleteTest.java","6571","49489","56060","5","112120"
"2014-01-22 14:35","LedgerDeleteTest.java","8383","63241","71624","6","143248"
"2016-03-08 06:49","LedgerDeleteTest.java","10885","87502","98387","","196774"
"2014-07-24 01:41","LedgerDeleteTest.java","9488","70238","79726","","159452"
"2015-09-15 10:38","BookKeeper.java","492","794","1286","","2572"
"2015-10-22 09:22","BookKeeper.java","579","2261","2840","","5680"
"2017-01-31 04:01","BookKeeper.java","111440","36901","148341","","296682"
"2017-06-30 00:12","BookKeeper.java","114724","56998","171722","","343444"
"2016-10-13 07:50","BookKeeper.java","111182","23087","134269","","268538"
"2017-06-21 21:00","BookKeeper.java","114394","54197","168591","","337182"
"2017-03-28 22:35","BookKeeper.java","111639","41692","153331","","306662"
"2016-07-11 23:01","BookKeeper.java","106203","10639","116842","","233684"
"2016-10-13 09:27","BookKeeper.java","111304","23195","134499","","268998"
"2017-07-28 20:12","BookKeeper.java","116112","64941","181053","","362106"
"2017-05-15 19:52","BookKeeper.java","112885","46692","159577","","319154"
"2014-01-21 05:19","PerChannelBookieClient.java","10715","101571","112286","6","224572"
"2013-10-22 07:35","PerChannelBookieClient.java","10433","96935","107368","6","214736"
"2014-01-09 07:30","PerChannelBookieClient.java","10610","100034","110644","6","221288"
"2017-06-30 00:12","PerChannelBookieClient.java","55274","107233","162507","","325014"
"2014-05-27 13:56","PerChannelBookieClient.java","11368","107742","119110","7","238220"
"2017-07-04 06:27","PerChannelBookieClient.java","55359","109279","164638","","329276"
"2012-08-13 11:38","PerChannelBookieClient.java","576","6471","7047","2","14094"
"2017-01-31 04:01","PerChannelBookieClient.java","53961","89107","143068","","286136"
"2015-10-06 10:05","PerChannelBookieClient.java","12462","122773","135235","","270470"
"2016-04-05 18:47","PerChannelBookieClient.java","53274","65882","119156","","238312"
"2017-04-15 13:58","PerChannelBookieClient.java","54072","94910","148982","","297964"
"2017-05-15 19:52","PerChannelBookieClient.java","54522","98014","152536","","305072"
"2012-12-01 15:04","PerChannelBookieClient.java","5611","44598","50209","2","100418"
"2016-04-05 08:45","PerChannelBookieClient.java","53272","65638","118910","","237820"
"2017-07-28 20:12","PerChannelBookieClient.java","55938","114452","170390","","340780"
"2017-01-31 02:14","PerChannelBookieClient.java","53949","83626","137575","","275150"
"2017-03-28 22:35","PerChannelBookieClient.java","54002","93740","147742","","295484"
"2017-03-23 00:48","PerChannelBookieClient.java","54008","89494","143502","","287004"
"2013-01-10 19:13","PerChannelBookieClient.java","7705","54003","61708","2","123416"
"2014-07-25 00:34","PerChannelBookieClient.java","11758","114997","126755","","253510"
"2017-08-02 00:49","PerChannelBookieClient.java","56717","128843","185560","","371120"
"2017-06-21 19:58","PerChannelBookieClient.java","55254","104069","159323","","318646"
"2017-06-01 23:58","PerChannelBookieClient.java","55207","101892","157099","","314198"
"2013-10-29 05:14","PerChannelBookieClient.java","10592","97885","108477","6","216954"
"2013-06-28 17:27","PerChannelBookieClient.java","9467","93461","102928","5","205856"
"2014-02-21 19:01","PerChannelBookieClient.java","11270","104092","115362","7","230724"
"2014-02-05 22:43","PerChannelBookieClient.java","11180","102839","114019","7","228038"
"2017-04-20 19:55","PerChannelBookieClient.java","54073","94932","149005","","298010"
"2013-09-11 00:34","PerChannelBookieClient.java","9573","95029","104602","5","209204"
"2013-08-20 12:51","PerChannelBookieClient.java","9526","94695","104221","5","208442"
"2017-06-01 23:58","EntryLogger.java","3753","21373","25126","","50252"
"2017-11-08 12:27","EntryLogger.java","32346","83438","115784","","231568"
"2017-03-23 00:48","EntryLogger.java","744","7165","7909","","15818"
"2016-07-11 23:01","LedgerCreateOp.java","107874","30336","138210","","276420"
"2015-09-15 10:38","LedgerCreateOp.java","3701","22029","25730","","51460"
"2015-04-21 09:17","LedgerCreateOp.java","2945","20406","23351","","46702"
"2015-10-22 09:22","LedgerCreateOp.java","3774","23482","27256","","54512"
"2014-01-21 05:19","PerChannelBookieClient.java","10405","95366","105771","6","211542"
"2013-10-22 07:35","PerChannelBookieClient.java","10123","90730","100853","6","201706"
"2014-01-09 07:30","PerChannelBookieClient.java","10300","93829","104129","6","208258"
"2017-06-30 00:12","PerChannelBookieClient.java","61005","107069","168074","","336148"
"2014-05-27 13:56","PerChannelBookieClient.java","11077","101556","112633","7","225266"
"2017-07-04 06:27","PerChannelBookieClient.java","61090","109115","170205","","340410"
"2017-01-31 04:01","PerChannelBookieClient.java","59691","88942","148633","","297266"
"2015-10-06 10:05","PerChannelBookieClient.java","12202","116618","128820","","257640"
"2016-04-05 18:47","PerChannelBookieClient.java","59001","65714","124715","","249430"
"2017-04-15 13:58","PerChannelBookieClient.java","59802","94745","154547","","309094"
"2017-05-15 19:52","PerChannelBookieClient.java","60253","97850","158103","","316206"
"2012-12-01 15:04","PerChannelBookieClient.java","5248","38340","43588","2","87176"
"2016-04-05 08:45","PerChannelBookieClient.java","58999","65470","124469","","248938"
"2017-07-28 20:12","PerChannelBookieClient.java","61669","114288","175957","","351914"
"2017-01-31 02:14","PerChannelBookieClient.java","59679","83461","143140","","286280"
"2017-03-28 22:35","PerChannelBookieClient.java","59732","93575","153307","","306614"
"2017-03-23 00:48","PerChannelBookieClient.java","59738","89329","149067","","298134"
"2013-01-10 19:13","PerChannelBookieClient.java","7372","47775","55147","2","110294"
"2014-07-25 00:34","PerChannelBookieClient.java","11484","108828","120312","","240624"
"2017-08-02 00:49","PerChannelBookieClient.java","62451","128682","191133","","382266"
"2017-06-21 19:58","PerChannelBookieClient.java","60985","103905","164890","","329780"
"2017-06-01 23:58","PerChannelBookieClient.java","60938","101728","162666","","325332"
"2013-10-29 05:14","PerChannelBookieClient.java","10282","91680","101962","6","203924"
"2013-06-28 17:27","PerChannelBookieClient.java","9155","87254","96409","5","192818"
"2014-02-21 19:01","PerChannelBookieClient.java","10969","97896","108865","7","217730"
"2014-02-05 22:43","PerChannelBookieClient.java","10878","96642","107520","7","215040"
"2017-04-20 19:55","PerChannelBookieClient.java","59803","94767","154570","","309140"
"2013-09-11 00:34","PerChannelBookieClient.java","9263","88824","98087","5","196174"
"2013-08-20 12:51","PerChannelBookieClient.java","9216","88490","97706","5","195412"
"2015-09-15 10:38","LedgerManager.java","15234","134204","149438","","298876"
"2014-01-17 18:13","LedgerManager.java","13555","112498","126053","6","252106"
"2013-04-04 11:21","LedgerManager.java","12029","99612","111641","5","223282"
"2012-12-24 05:50","LedgerManager.java","9710","62556","72266","2","144532"
"2017-03-23 00:48","ClientConfiguration.java","1145","15041","16186","","32372"
"2017-03-28 22:35","ClientConfiguration.java","1240","19388","20628","","41256"
"2017-01-31 02:14","ClientConfiguration.java","936","9023","9959","","19918"
"2017-04-15 13:58","ClientConfiguration.java","1575","20823","22398","","44796"
"2017-03-23 00:59","ClientConfiguration.java","1158","15066","16224","","32448"
"2017-05-15 19:52","ClientConfiguration.java","2924","24826","27750","","55500"
"2017-06-21 19:58","ClientConfiguration.java","4584","31809","36393","","72786"
"2017-06-05 21:48","ClientConfiguration.java","4262","30099","34361","","68722"
"2017-06-21 19:50","ClientConfiguration.java","4578","31693","36271","","72542"
"2017-08-02 00:49","ClientConfiguration.java","9547","60083","69630","","139260"
"2017-08-01 08:34","ClientConfiguration.java","8845","56796","65641","","131282"
"2017-06-30 00:12","ClientConfiguration.java","4934","35303","40237","","80474"
"2017-07-04 06:27","ClientConfiguration.java","5141","37471","42612","","85224"
"2017-01-31 04:01","ClientConfiguration.java","1002","14558","15560","","31120"
"2017-08-16 03:41","TestRackawareEnsemblePlacementPolicyUsingScript.java","11823","62405","74228","","148456"
"2017-08-02 00:49","ClientConfiguration.java","5992","29303","35295","","70590"
"2017-08-01 08:34","ClientConfiguration.java","5055","25781","30836","","61672"
"2017-06-30 00:12","ClientConfiguration.java","415","3559","3974","","7948"
"2017-07-04 06:27","ClientConfiguration.java","754","5859","6613","","13226"
"2017-03-23 15:58","LocalBookiesRegistry.java","2580","20047","22627","","45254"
"2017-07-04 06:27","FileInfo.java","75679","99864","175543","","351086"
"2014-12-04 12:28","FileInfo.java","9467","86245","95712","","191424"
"2017-01-31 04:01","FileInfo.java","73947","79358","153305","","306610"
"2017-03-23 15:55","FileInfo.java","74028","79805","153833","","307666"
"2016-11-18 00:18","FileInfo.java","73894","66204","140098","","280196"
"2012-12-18 13:04","FileInfo.java","2483","16503","18986","2","37972"
"2013-05-04 14:22","FileInfo.java","6127","55548","61675","5","123350"
"2017-06-01 23:58","FileInfo.java","75384","92334","167718","","335436"
"2017-07-17 23:27","FileInfo.java","75747","103039","178786","","357572"
"2017-05-16 00:31","FileInfo.java","74698","88873","163571","","327142"
"2013-10-22 16:21","FileInfo.java","7649","65071","72720","6","145440"
"2013-10-11 08:36","FileInfo.java","7349","63463","70812","6","141624"
"2012-12-18 13:04","LedgerDescriptorReadOnlyImpl.java","10762","68600","79362","2","158724"
"2017-05-16 00:31","LedgerDescriptorReadOnlyImpl.java","48024","106017","154041","","308082"
"2013-04-04 11:21","LedgerManagerTestCase.java","3159","37896","41055","5","82110"
"2017-06-12 17:20","LedgerManagerTestCase.java","81715","86314","168029","","336058"
"2017-05-16 00:31","LedgerManagerTestCase.java","80826","80873","161699","","323398"
"2016-11-18 00:18","LedgerManagerTestCase.java","79935","58117","138052","","276104"
"2017-01-31 04:01","LedgerManagerTestCase.java","79989","71272","151261","","302522"
"2017-03-28 22:37","LedgerManagerTestCase.java","80079","76169","156248","","312496"
"2015-09-15 10:38","LedgerManagerTestCase.java","8247","74371","82618","","165236"
"2016-04-27 09:55","LedgerManagerTestCase.java","78445","47752","126197","","252394"
"2017-07-04 06:27","LedgerManagerTestCase.java","81993","92050","174043","","348086"
"2017-07-07 08:19","Bookie.java","141","2104","2245","","4490"
"2017-08-02 00:49","Bookie.java","5371","23577","28948","","57896"
"2017-08-02 00:49","BookieAuthProvider.java","14572","74332","88904","","177808"
"2017-07-28 20:12","BookieAuthProvider.java","11588","57736","69324","","138648"
"2017-01-31 02:14","BookieAuthProvider.java","6577","23888","30465","","60930"
"2017-06-01 23:58","EntryLogger.java","3366","14565","17931","","35862"
"2017-11-08 12:27","EntryLogger.java","35665","80336","116001","","232002"
"2014-07-24 01:41","ConditionalSetTest.java","19016","148315","167331","","334662"
"2011-11-18 11:18","ConditionalSetTest.java","717","2005","2722","","5444"
"2015-10-06 10:05","WriteEntryProcessor.java","2272","8714","10986","","21972"
"2015-04-21 09:17","WriteEntryProcessor.java","1381","6632","8013","","16026"
"2017-05-15 19:52","WriteEntryProcessor.java","114187","53810","167997","","335994"
"2017-03-23 00:48","ClientConfiguration.java","111708","59901","171609","","343218"
"2016-04-05 08:45","ClientConfiguration.java","108492","33565","142057","","284114"
"2017-03-28 22:35","ClientConfiguration.java","111704","64149","175853","","351706"
"2017-01-31 02:14","ClientConfiguration.java","111607","53991","165598","","331196"
"2017-04-15 13:58","ClientConfiguration.java","111850","65395","177245","","354490"
"2017-03-23 00:59","ClientConfiguration.java","111713","59918","171631","","343262"
"2017-05-15 19:52","ClientConfiguration.java","112611","68810","181421","","362842"
"2016-10-13 07:50","ClientConfiguration.java","111429","45726","157155","","314310"
"2017-06-21 19:58","ClientConfiguration.java","113789","75311","189100","","378200"
"2017-06-05 21:48","ClientConfiguration.java","113629","73763","187392","","374784"
"2017-06-21 19:50","ClientConfiguration.java","113783","75195","188978","","377956"
"2017-08-02 00:49","ClientConfiguration.java","117487","102320","219807","","439614"
"2017-08-01 08:34","ClientConfiguration.java","116950","99198","216148","","432296"
"2014-05-27 13:56","ClientConfiguration.java","2318","11399","13717","7","27434"
"2017-06-30 00:12","ClientConfiguration.java","113986","78652","192638","","385276"
"2014-09-18 06:47","ClientConfiguration.java","3557","22142","25699","","51398"
"2017-07-04 06:27","ClientConfiguration.java","114120","80747","194867","","389734"
"2017-01-31 04:01","ClientConfiguration.java","111616","59469","171085","","342170"
"2015-10-06 10:05","ClientConfiguration.java","4815","27833","32648","","65296"
"2015-10-06 10:48","ClientConfiguration.java","4818","28062","32880","","65760"
"2016-02-09 08:32","ClientConfiguration.java","4976","30085","35061","","70122"
"2014-12-06 07:54","ClientConfiguration.java","3677","23180","26857","","53714"
"2016-08-01 08:04","ClientConfiguration.java","108882","36409","145291","","290582"
"2013-01-07 12:25","ReadOnlyLedgerHandle.java","10906","67973","78879","2","157758"
"2015-10-06 10:05","ReadOnlyLedgerHandle.java","15584","137274","152858","","305716"
"2017-01-31 04:01","ReadOnlyLedgerHandle.java","48182","94707","142889","","285778"
"2012-06-29 18:43","ReadOnlyLedgerHandle.java","2417","10348","12765","2","25530"
"2014-01-17 18:13","ReadOnlyLedgerHandle.java","14025","115364","129389","6","258778"
"2017-06-30 00:12","ReadOnlyLedgerHandle.java","49423","112761","162184","","324368"
"2014-02-05 22:43","ReadOnlyLedgerHandle.java","14477","117515","131992","7","263984"
"2017-03-23 15:55","ReadOnlyLedgerHandle.java","48220","95111","143331","","286662"
"2012-09-12 11:59","RoundRobinDistributionSchedule.java","1356","12885","14241","2","28482"
"2014-12-05 17:51","RoundRobinDistributionSchedule.java","11747","109901","121648","","243296"
"2017-06-30 00:12","RoundRobinDistributionSchedule.java","61527","105049","166576","","333152"
"2017-06-21 19:58","ClientConfiguration.java","363","1751","2114","","4228"
"2017-06-21 19:50","ClientConfiguration.java","353","1631","1984","","3968"
"2017-08-02 00:49","ClientConfiguration.java","6331","31030","37361","","74722"
"2017-08-01 08:34","ClientConfiguration.java","5394","27508","32902","","65804"
"2017-06-30 00:12","ClientConfiguration.java","764","5296","6060","","12120"
"2017-07-04 06:27","ClientConfiguration.java","1096","7589","8685","","17370"
"2017-08-02 00:49","ClientConfiguration.java","6003","29424","35427","","70854"
"2017-08-01 08:34","ClientConfiguration.java","5066","25902","30968","","61936"
"2017-06-30 00:12","ClientConfiguration.java","428","3682","4110","","8220"
"2017-07-04 06:27","ClientConfiguration.java","765","5980","6745","","13490"
"2013-10-12 05:42","BookieJournalRollingTest.java","1664","8469","10133","6","20266"
"2014-07-24 01:41","BookieJournalRollingTest.java","4302","22134","26436","","52872"
"2015-10-06 10:05","BenchBookie.java","16188","140909","157097","","314194"
"2012-05-09 13:20","BenchBookie.java","918","2628","3546","1","7092"
"2013-10-14 16:43","BenchBookie.java","14508","115342","129850","6","259700"
"2014-02-05 22:43","BenchBookie.java","15142","121211","136353","7","272706"
"2017-05-15 19:52","BenchBookie.java","47971","105873","153844","","307688"
"2016-07-14 23:02","BenchBookie.java","47388","75953","123341","","246682"
"2016-02-09 08:28","BookieShell.java","1840","7913","9753","","19506"
"2016-03-16 05:03","BookieShell.java","106624","9964","116588","","233176"
"2014-12-06 07:47","BookieShell.java","75","428","503","","1006"
"2014-12-06 08:03","BookieShell.java","87","644","731","","1462"
"2015-01-13 13:06","BookieShell.java","467","2869","3336","","6672"
"2017-06-01 23:58","BookieShell.java","114699","55061","169760","","339520"
"2017-07-07 05:11","BookieShell.java","115644","64921","180565","","361130"
"2017-01-11 07:37","BookieShell.java","112275","34784","147059","","294118"
"2016-12-21 01:42","BookieShell.java","112264","34415","146679","","293358"
"2017-01-11 07:34","BookieShell.java","112275","34660","146935","","293870"
"2016-11-30 00:02","BookieShell.java","112231","28483","140714","","281428"
"2017-01-30 23:25","BookieShell.java","112280","34964","147244","","294488"
"2017-03-28 22:35","BookieShell.java","112464","45879","158343","","316686"
"2017-01-30 21:31","BookieShell.java","112277","34853","147130","","294260"
"2017-03-22 22:54","BookieShell.java","112407","41518","153925","","307850"
"2016-03-08 06:49","CompactionTest.java","1726","6160","7886","","15772"
"2015-04-21 09:55","CompactionTest.java","191","632","823","","1646"
"2016-05-04 15:55","CompactionTest.java","106502","10845","117347","","234694"
"2017-03-22 22:54","CompactionTest.java","112112","38696","150808","","301616"
"2017-06-21 21:07","CompactionTest.java","114856","55859","170715","","341430"
"2017-11-08 12:27","CompactionTest.java","132737","104044","236781","","473562"
"2017-05-16 00:31","CompactionTest.java","113536","48596","162132","","324264"
"2017-07-07 08:19","CompactionTest.java","115408","62441","177849","","355698"
"2014-02-05 22:43","TestReplicationWorker.java","6786","54980","61766","7","123532"
"2013-05-31 12:02","TestReplicationWorker.java","4249","40369","44618","5","89236"
"2013-06-15 19:05","TestReplicationWorker.java","4352","44572","48924","5","97848"
"2013-01-14 16:59","TestReplicationWorker.java","2346","5805","8151","2","16302"
"2016-04-27 09:00","TestReplicationWorker.java","78924","48130","127054","","254108"
"2015-07-10 22:48","TestReplicationWorker.java","8421","74641","83062","","166124"
"2014-07-24 01:41","TestReplicationWorker.java","7530","61482","69012","","138024"
"2015-10-06 10:05","TestPerChannelBookieClient.java","2948","15842","18790","","37580"
"2017-05-16 00:31","TestPerChannelBookieClient.java","112271","58764","171035","","342070"
"2017-01-31 02:14","TestPerChannelBookieClient.java","110985","43245","154230","","308460"
"2016-04-05 08:45","TestPerChannelBookieClient.java","107629","22578","130207","","260414"
"2017-05-15 19:52","TestPerChannelBookieClient.java","112131","58206","170337","","340674"
"2017-10-17 09:32","AuditorElector.java","28066","84048","112114","","224228"
"2016-09-10 21:01","AuditorElector.java","3819","7889","11708","","23416"
"2017-03-28 22:40","AuditorElector.java","6459","32485","38944","","77888"
"2017-10-17 09:32","AuditorElector.java","31303","83215","114518","","229036"
"2017-03-28 22:40","AuditorElector.java","2750","24706","27456","","54912"
"2017-06-01 23:58","SASLBookieAuthProviderFactory.java","1148","2055","3203","","6406"
"2017-08-02 00:49","BookieNettyServer.java","7739","36373","44112","","88224"
"2017-06-01 09:47","BookieNettyServer.java","411","3376","3787","","7574"
"2016-02-24 00:44","TestEntryLog.java","1545","7432","8977","","17954"
"2017-05-16 00:31","TestEntryLog.java","113453","50318","163771","","327542"
"2017-07-07 08:19","TestEntryLog.java","115313","64151","179464","","358928"
"2017-06-05 22:25","BookKeeperServerStats.java","114806","53922","168728","","337456"
"2017-08-16 03:41","BookKeeperServerStats.java","121546","91511","213057","","426114"
"2017-10-03 12:31","BookKeeperServerStats.java","130621","83886","214507","","429014"
"2012-07-23 23:39","LocalBookKeeper.java","4751","17384","22135","2","44270"
"2014-12-10 19:43","LocalBookKeeper.java","15598","135276","150874","","301748"
"2013-02-08 19:08","LocalBookKeeper.java","11785","102055","113840","4","227680"
"2015-07-10 22:48","LocalBookKeeper.java","15701","138019","153720","","307440"
"2017-05-26 12:38","LocalBookKeeper.java","48366","106807","155173","","310346"
"2017-06-01 11:31","LocalBookKeeper.java","48401","107756","156157","","312314"
"2017-06-01 23:58","LocalBookKeeper.java","48943","108261","157204","","314408"
"2013-01-14 16:59","LocalBookKeeper.java","11634","71191","82825","2","165650"
"2017-03-22 22:54","FileSystemUpgrade.java","6252","27531","33783","","67566"
"2012-12-18 12:00","BookKeeperClusterTestCase.java","11770","71966","83736","2","167472"
"2017-05-15 19:52","BookKeeperClusterTestCase.java","46945","107168","154113","","308226"
"2013-01-09 17:18","BookKeeperClusterTestCase.java","12663","75254","87917","2","175834"
"2016-04-05 08:45","BookKeeperClusterTestCase.java","46282","75379","121661","","243322"
"2012-03-31 10:58","BookKeeperClusterTestCase.java","1252","3399","4651","1","9302"
"2017-08-01 08:34","BookKeeperClusterTestCase.java","48398","134670","183068","","366136"
"2013-10-12 05:42","BookKeeperClusterTestCase.java","14365","117486","131851","6","263702"
