"Class","Ticket","Date","Tree","FixVersion","AffectedVersion"
"FollowerResyncConcurrencyTest.java","ZOOKEEPER-1076","2011-07-29 10:14","tree 88c30e5b910cd237679a0b4d430465bc733c3953 ------","3.4.0","3.4.0"
"QuorumTest.java","ZOOKEEPER-1076","2011-07-29 10:14","tree 88c30e5b910cd237679a0b4d430465bc733c3953 ------","3.4.0","3.4.0"
"ReadOnlyModeTest.java","ZOOKEEPER-1076","2011-07-29 10:14","tree 88c30e5b910cd237679a0b4d430465bc733c3953 ------","3.4.0","3.4.0"
"QuorumPeerMainTest.java","ZOOKEEPER-1060","2011-06-14 14:11","tree 2bccac303da95f6b2884c23aec6e501c59752af1 ------","3.4.0","3.4.0"
"QuorumPeer.java","ZOOKEEPER-1060","2011-06-14 14:11","tree 2bccac303da95f6b2884c23aec6e501c59752af1 ------","3.4.0","3.4.0"
"PrepRequestProcessor.java","ZOOKEEPER-1055","2011-08-15 02:35","tree 141c36e4929ff71fce251f497a7ae1106398fa8f ------","3.4.0","3.4.0"
"ACLCountTest.java","ZOOKEEPER-1055","2011-08-15 02:35","tree 141c36e4929ff71fce251f497a7ae1106398fa8f ------","3.4.0","3.4.0"
"Follower.java","ZOOKEEPER-902","2011-02-07 20:26","tree fbe4612164a453ab0f6b19685e2c5cbcca6b6f4e ------","3.4.0","3.4.0"
"Observer.java","ZOOKEEPER-902","2011-02-07 20:26","tree fbe4612164a453ab0f6b19685e2c5cbcca6b6f4e ------","3.4.0","3.4.0"
"Learner.java","ZOOKEEPER-902","2011-02-07 20:26","tree fbe4612164a453ab0f6b19685e2c5cbcca6b6f4e ------","3.4.0","3.4.0"
"CnxManagerTest.java","ZOOKEEPER-880","2011-03-16 19:49","tree 01eaa43fe14d5ec76bf466b8baf4cd1e72e548f3 ------","3.4.0","3.4.0"
"QuorumPeer.java","ZOOKEEPER-880","2011-03-16 19:49","tree 01eaa43fe14d5ec76bf466b8baf4cd1e72e548f3 ------","3.4.0","3.4.0"
"QuorumCnxManager.java","ZOOKEEPER-880","2011-03-16 19:49","tree 01eaa43fe14d5ec76bf466b8baf4cd1e72e548f3 ------","3.4.0","3.4.0"
"FollowerResyncConcurrencyTest.java","ZOOKEEPER-1319","2011-12-09 20:03","tree 296c27c9d02050fb0606963c636c5dc094cf0fda ------","3.4.1","3.4.0"
"Zab1_0Test.java","ZOOKEEPER-1319","2011-12-09 20:03","tree 296c27c9d02050fb0606963c636c5dc094cf0fda ------","3.4.1","3.4.0"
"FollowerResyncConcurrencyTest.java","ZOOKEEPER-1319","2011-12-09 20:03","tree 296c27c9d02050fb0606963c636c5dc094cf0fda ------","3.5.0","3.4.0"
"Zab1_0Test.java","ZOOKEEPER-1319","2011-12-09 20:03","tree 296c27c9d02050fb0606963c636c5dc094cf0fda ------","3.5.0","3.4.0"
"FileTxnSnapLog.java","ZOOKEEPER-1333","2011-12-21 21:39","tree c7b8e12645c99d5295f1bb452a135cc9c0b8b3bb ------","3.4.2","3.4.0"
"DataTree.java","ZOOKEEPER-1333","2011-12-21 21:39","tree c7b8e12645c99d5295f1bb452a135cc9c0b8b3bb ------","3.4.2","3.4.0"
"LoadFromLogTest.java","ZOOKEEPER-1333","2011-12-21 21:39","tree c7b8e12645c99d5295f1bb452a135cc9c0b8b3bb ------","3.4.2","3.4.0"
"FileTxnSnapLog.java","ZOOKEEPER-1333","2011-12-21 21:39","tree c7b8e12645c99d5295f1bb452a135cc9c0b8b3bb ------","3.5.0","3.4.0"
"DataTree.java","ZOOKEEPER-1333","2011-12-21 21:39","tree c7b8e12645c99d5295f1bb452a135cc9c0b8b3bb ------","3.5.0","3.4.0"
"LoadFromLogTest.java","ZOOKEEPER-1333","2011-12-21 21:39","tree c7b8e12645c99d5295f1bb452a135cc9c0b8b3bb ------","3.5.0","3.4.0"
"ClientBase.java","ZOOKEEPER-1352","2012-02-06 09:47","tree 77d32b73d0d8f81ccf16c4acf959d3e4c63c9c16 ------","3.4.3","3.3.4"
"InvalidSnapshotTest.java","ZOOKEEPER-1352","2012-02-06 09:47","tree 77d32b73d0d8f81ccf16c4acf959d3e4c63c9c16 ------","3.4.3","3.3.4"
"ClientBase.java","ZOOKEEPER-1352","2012-02-06 09:47","tree 77d32b73d0d8f81ccf16c4acf959d3e4c63c9c16 ------","3.3.5","3.3.4"
"InvalidSnapshotTest.java","ZOOKEEPER-1352","2012-02-06 09:47","tree 77d32b73d0d8f81ccf16c4acf959d3e4c63c9c16 ------","3.3.5","3.3.4"
"ClientBase.java","ZOOKEEPER-1352","2012-02-06 09:47","tree 77d32b73d0d8f81ccf16c4acf959d3e4c63c9c16 ------","3.5.0","3.3.4"
"InvalidSnapshotTest.java","ZOOKEEPER-1352","2012-02-06 09:47","tree 77d32b73d0d8f81ccf16c4acf959d3e4c63c9c16 ------","3.5.0","3.3.4"
"ServerCnxnFactory.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.4.3","3.3.4"
"ServerStats.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.4.3","3.3.4"
"ZooKeeperServer.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.4.3","3.3.4"
"FourLetterWordMain.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.4.3","3.3.4"
"NIOServerCnxnFactory.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.4.3","3.3.4"
"ServerCnxnFactory.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.3.5","3.3.4"
"ServerStats.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.3.5","3.3.4"
"ZooKeeperServer.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.3.5","3.3.4"
"FourLetterWordMain.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.3.5","3.3.4"
"NIOServerCnxnFactory.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.3.5","3.3.4"
"ServerCnxnFactory.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.5.0","3.3.4"
"ServerStats.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.5.0","3.3.4"
"ZooKeeperServer.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.5.0","3.3.4"
"FourLetterWordMain.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.5.0","3.3.4"
"NIOServerCnxnFactory.java","ZOOKEEPER-1089","2011-12-28 07:07","tree 9fae15cbc7334d7300ebde8599d3f89db419a340 ------","3.5.0","3.3.4"
"MultiOperationTest.java","ZOOKEEPER-1351","2012-01-16 03:32","tree 64fa5fcf3e4fd6e69b362343785f518d203c7f77 ------","3.4.3","3.4.0"
"MultiOperationTest.java","ZOOKEEPER-1351","2012-01-16 03:32","tree 64fa5fcf3e4fd6e69b362343785f518d203c7f77 ------","3.5.0","3.4.0"
"Leader.java","ZOOKEEPER-1343","2012-01-04 01:15","tree e662cdc930bfebbfc4f59b3ae3cd79a31679cf25 ------","3.4.3","3.4.0"
"Zab1_0Test.java","ZOOKEEPER-1343","2012-01-04 01:15","tree e662cdc930bfebbfc4f59b3ae3cd79a31679cf25 ------","3.4.3","3.4.0"
"Leader.java","ZOOKEEPER-1343","2012-01-04 01:15","tree e662cdc930bfebbfc4f59b3ae3cd79a31679cf25 ------","3.5.0","3.4.0"
"Zab1_0Test.java","ZOOKEEPER-1343","2012-01-04 01:15","tree e662cdc930bfebbfc4f59b3ae3cd79a31679cf25 ------","3.5.0","3.4.0"
"PrepRequestProcessor.java","ZOOKEEPER-1340","2012-02-06 10:39","tree 2ce3f60d2eb6354e4e54e124d71e156e1db63ec4 ------","3.4.3","3.4.0"
"DataTree.java","ZOOKEEPER-1340","2012-02-06 10:39","tree 2ce3f60d2eb6354e4e54e124d71e156e1db63ec4 ------","3.4.3","3.4.0"
"PrepRequestProcessor.java","ZOOKEEPER-1340","2012-02-06 10:39","tree 2ce3f60d2eb6354e4e54e124d71e156e1db63ec4 ------","3.5.0","3.4.0"
"DataTree.java","ZOOKEEPER-1340","2012-02-06 10:39","tree 2ce3f60d2eb6354e4e54e124d71e156e1db63ec4 ------","3.5.0","3.4.0"
"OpResult.java","ZOOKEEPER-1338","2012-02-06 11:13","tree b7dbd2d795738d526a73b4178b1f8ae7c077e63f ------","3.4.3","3.4.0"
"MultiOperationTest.java","ZOOKEEPER-1338","2012-02-06 11:13","tree b7dbd2d795738d526a73b4178b1f8ae7c077e63f ------","3.4.3","3.4.0"
"OpResult.java","ZOOKEEPER-1338","2012-02-06 11:13","tree b7dbd2d795738d526a73b4178b1f8ae7c077e63f ------","3.5.0","3.4.0"
"MultiOperationTest.java","ZOOKEEPER-1338","2012-02-06 11:13","tree b7dbd2d795738d526a73b4178b1f8ae7c077e63f ------","3.5.0","3.4.0"
"ZooKeeper.java","ZOOKEEPER-1336","2012-02-06 09:56","tree 5395655f5e9f70319a80165157afc0351fa052b1 ------","3.4.3","3.4.1"
"KeeperException.java","ZOOKEEPER-1336","2012-02-06 09:56","tree 5395655f5e9f70319a80165157afc0351fa052b1 ------","3.4.3","3.4.1"
"Transaction.java","ZOOKEEPER-1336","2012-02-06 09:56","tree 5395655f5e9f70319a80165157afc0351fa052b1 ------","3.4.3","3.4.1"
"ZooKeeper.java","ZOOKEEPER-1336","2012-02-06 09:56","tree 5395655f5e9f70319a80165157afc0351fa052b1 ------","3.5.0","3.4.1"
"KeeperException.java","ZOOKEEPER-1336","2012-02-06 09:56","tree 5395655f5e9f70319a80165157afc0351fa052b1 ------","3.5.0","3.4.1"
"Transaction.java","ZOOKEEPER-1336","2012-02-06 09:56","tree 5395655f5e9f70319a80165157afc0351fa052b1 ------","3.5.0","3.4.1"
"SaslAuthDesignatedClientTest.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.4.3","3.4.2"
"SaslAuthMissingClientConfigTest.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.4.3","3.4.2"
"ZooKeeperSaslClient.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.4.3","3.4.2"
"SaslAuthFailDesignatedClientTest.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.4.3","3.4.2"
"SaslAuthDesignatedClientTest.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.5.0","3.4.2"
"SaslAuthMissingClientConfigTest.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.5.0","3.4.2"
"ZooKeeperSaslClient.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.5.0","3.4.2"
"SaslAuthFailDesignatedClientTest.java","ZOOKEEPER-1373","2012-02-06 09:34","tree a1dadcb13c823d7382de6bfbff614dd0706b286d ------","3.5.0","3.4.2"
"LeaderZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.4.3","3.4.2"
"ZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.4.3","3.4.2"
"LearnerZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.4.3","3.4.2"
"Learner.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.4.3","3.4.2"
"Zab1_0Test.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.4.3","3.4.2"
"LearnerTest.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.4.3","3.4.2"
"LeaderZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.3.5","3.4.2"
"ZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.3.5","3.4.2"
"LearnerZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.3.5","3.4.2"
"Learner.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.3.5","3.4.2"
"Zab1_0Test.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.3.5","3.4.2"
"LearnerTest.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.3.5","3.4.2"
"LeaderZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.5.0","3.4.2"
"ZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.5.0","3.4.2"
"LearnerZooKeeperServer.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.5.0","3.4.2"
"Learner.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.5.0","3.4.2"
"Zab1_0Test.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.5.0","3.4.2"
"LearnerTest.java","ZOOKEEPER-1367","2012-01-31 07:45","tree efb89ed855fb8d373533941612da33198cbd609b ------","3.5.0","3.4.2"
"FollowerResyncConcurrencyTest.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.3.5","3.3.3"
"ClientCnxn.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.3.5","3.3.3"
"TestableZooKeeper.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.3.5","3.3.3"
"FollowerResyncConcurrencyTest.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.4.4","3.3.3"
"ClientCnxn.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.4.4","3.3.3"
"TestableZooKeeper.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.4.4","3.3.3"
"FollowerResyncConcurrencyTest.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.5.0","3.3.3"
"ClientCnxn.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.5.0","3.3.3"
"TestableZooKeeper.java","ZOOKEEPER-1412","2012-03-15 18:01","tree d3c57b2494542e4aec38bfa72153df3997d9c44c ------","3.5.0","3.3.3"
"ZxidRolloverTest.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"ReadOnlyRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"Leader.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"RequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"ClientBase.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"PrepRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"ZooKeeperServer.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"ProposalRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.3.5","3.3.3"
"ZxidRolloverTest.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"ReadOnlyRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"Leader.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"RequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"ClientBase.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"PrepRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"ZooKeeperServer.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"ProposalRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.4.4","3.3.3"
"ZxidRolloverTest.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"ReadOnlyRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"Leader.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"RequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"ClientBase.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"PrepRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"ZooKeeperServer.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"ProposalRequestProcessor.java","ZOOKEEPER-1277","2012-03-15 17:47","tree 34e88f2077e8f5f6bbdf8666697a754f07c5acce ------","3.5.0","3.3.3"
"QuorumCnxManager.java","ZOOKEEPER-1466","2012-06-29 22:08","tree 5e1e5a97a405660829100da58a5d90667e7d30b8 ------","3.3.6","3.4.0"
"QuorumCnxManager.java","ZOOKEEPER-1466","2012-06-29 22:08","tree 5e1e5a97a405660829100da58a5d90667e7d30b8 ------","3.4.4","3.4.0"
"QuorumCnxManager.java","ZOOKEEPER-1466","2012-06-29 22:08","tree 5e1e5a97a405660829100da58a5d90667e7d30b8 ------","3.5.0","3.4.0"
"LearnerHandler.java","ZOOKEEPER-1521","2012-07-29 07:02","tree dd01338907c6bb7527cc4083d5f49947f3d5296b ------","3.3.6","3.4.3"
"LearnerHandler.java","ZOOKEEPER-1521","2012-07-29 07:02","tree dd01338907c6bb7527cc4083d5f49947f3d5296b ------","3.4.4","3.4.3"
"LearnerHandler.java","ZOOKEEPER-1521","2012-07-29 07:02","tree dd01338907c6bb7527cc4083d5f49947f3d5296b ------","3.5.0","3.4.3"
"TruncateTest.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.3.6","3.4.3"
"ZKDatabase.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.3.6","3.4.3"
"FileTxnSnapLog.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.3.6","3.4.3"
"PortForwarder.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.3.6","3.4.3"
"QuorumPeerTestBase.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.3.6","3.4.3"
"TruncateTest.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.4.4","3.4.3"
"ZKDatabase.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.4.4","3.4.3"
"FileTxnSnapLog.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.4.4","3.4.3"
"PortForwarder.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.4.4","3.4.3"
"QuorumPeerTestBase.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.4.4","3.4.3"
"TruncateTest.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.5.0","3.4.3"
"ZKDatabase.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.5.0","3.4.3"
"FileTxnSnapLog.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.5.0","3.4.3"
"PortForwarder.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.5.0","3.4.3"
"QuorumPeerTestBase.java","ZOOKEEPER-1489","2012-07-17 23:25","tree 4e00effdf3cc28101f3ddfd2176b887e1a2463e5 ------","3.5.0","3.4.3"
"FLETestUtils.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.4.4","3.3.4"
"FLEBackwardElectionRoundTest.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.4.4","3.3.4"
"FastLeaderElection.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.4.4","3.3.4"
"FLELostMessageTest.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.4.4","3.3.4"
"FLETestUtils.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.5.0","3.3.4"
"FLEBackwardElectionRoundTest.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.5.0","3.3.4"
"FastLeaderElection.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.5.0","3.3.4"
"FLELostMessageTest.java","ZOOKEEPER-1514","2012-08-03 00:17","tree 67dd9cb23266a7b5e5b7d6ac0e3cfb515135b081 ------","3.5.0","3.3.4"
"AuthTest.java","ZOOKEEPER-1354","2012-03-02 03:44","tree a685bee67af1e04791c9371ddbf9cb6862b6ff80 ------","3.4.4","3.4.0"
"AuthTest.java","ZOOKEEPER-1354","2012-03-02 03:44","tree a685bee67af1e04791c9371ddbf9cb6862b6ff80 ------","3.5.0","3.4.0"
"ZooKeeper.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.4.4","3.4.0"
"Op.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.4.4","3.4.0"
"Transaction.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.4.4","3.4.0"
"MultiOperationTest.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.4.4","3.4.0"
"ZooKeeper.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.5.0","3.4.0"
"Op.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.5.0","3.4.0"
"Transaction.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.5.0","3.4.0"
"MultiOperationTest.java","ZOOKEEPER-1344","2012-03-17 01:31","tree b8702d363315494ef59935a6cd2fa21a966c9664 ------","3.5.0","3.4.0"
"KerberosName.java","ZOOKEEPER-1236","2012-06-30 08:30","tree 02db74c696dfc298a50b055e62cbcdbe10556e69 ------","3.4.4","3.4.0"
"KerberosUtil.java","ZOOKEEPER-1236","2012-06-30 08:30","tree 02db74c696dfc298a50b055e62cbcdbe10556e69 ------","3.4.4","3.4.0"
"KerberosName.java","ZOOKEEPER-1236","2012-06-30 08:30","tree 02db74c696dfc298a50b055e62cbcdbe10556e69 ------","3.5.0","3.4.0"
"KerberosUtil.java","ZOOKEEPER-1236","2012-06-30 08:30","tree 02db74c696dfc298a50b055e62cbcdbe10556e69 ------","3.5.0","3.4.0"
"QuorumPeer.java","ZOOKEEPER-1361","2012-02-27 03:41","tree a7f3ddc54dff8bf4375407858d9a18c846039029 ------","3.4.4","3.4.2"
"Leader.java","ZOOKEEPER-1361","2012-02-27 03:41","tree a7f3ddc54dff8bf4375407858d9a18c846039029 ------","3.4.4","3.4.2"
"LeaderBean.java","ZOOKEEPER-1361","2012-02-27 03:41","tree a7f3ddc54dff8bf4375407858d9a18c846039029 ------","3.4.4","3.4.2"
"QuorumPeer.java","ZOOKEEPER-1361","2012-02-27 03:41","tree a7f3ddc54dff8bf4375407858d9a18c846039029 ------","3.5.0","3.4.2"
"Leader.java","ZOOKEEPER-1361","2012-02-27 03:41","tree a7f3ddc54dff8bf4375407858d9a18c846039029 ------","3.5.0","3.4.2"
